writer,score,data,product_name,headline,content,url,rank,search_keyword
조*식 ,2,2021.05.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",맛 없는 사과의 전형,달지 않고 아삭하기보다 좀 푸석한 느낌의 사과. 다음에 주문할 일은 없을 것 같습니다. 솔직한 평가입니다. 당도 선별이라는데 선별 안하신듯..,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
서*지 ,2,2021.01.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"알도 작고, 단단한 아삭이도 아니고,
당도도 그닥 .
가격대비
별로",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
석*욱 ,2,2021.05.21,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",싱싱하나 맛은 없음,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
임*형 ,2,2021.06.30,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",맛은 괜찮은데 가운데가(씨주변) 다 썩어있어요,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*현 ,2,2021.03.17,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",똑같은상품(지난번도구입)으로 구입했는데 두번째것은실,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*정 ,2,2021.05.25,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,아삭한 충주씨는 정말 아삭하기만...,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
전*숙 ,2,2021.05.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",알이 작아요.,선물용으로 구매했는데 알이 좀 작아서 고민 중입니다.,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
강*희 ,2,2021.05.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,지난달도 맛없게 먹었는데 깜박하고 또 시켰더니 역시 맛없어요.,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
최*영 ,2,2021.01.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",포장시 상태확인좀.,"상품 포장시 표면에 큰 흠짓이 있는것은 제외하는것이 좋을듯 합니다.
해당사과보고 기분이 안좋았어요",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
3겹살 ,2,2021.05.27,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,사과가 더러워요;;;,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
송*섭 ,2,2021.03.27,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*선 ,2,2021.04.20,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*린 ,2,2021.05.10,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*현 ,2,2021.05.12,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*영 ,2,2021.05.23,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
임*진 ,2,2021.05.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
M*B ,2,2021.06.08,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*성 ,2,2021.06.10,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
박*숙 ,2,2021.06.18,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*호 ,2,2021.06.22,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*주 ,2,2021.06.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
박*옥 ,2,2021.06.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*찬 ,2,2021.06.29,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*호 ,3,2021.05.30,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"두번째 구매
사과가 작아짐 큰 사과가 지난번 구매
맛도 싱거워짐
맛이 크기에 비례하는 듯?
세척사과 크기랑 비슷한게 왔는데 맛도 싱거워짐",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*원 ,3,2021.05.12,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개","사과는 만족, 포장과 배달은 다시한번 점검해주세요.","요즘사과는 저장창고에 있던것 나오는거 알고있고 상태에 막 큰기대는 없었지만 최근에 생긴듯한 멍들이 너무많아서
결국 후기남깁니다. 처음1,2개는 그냥 넘겼는데 지금6개째
멍든게 계속나오니까 이렇게 글씁니다.
포장중에 멍든것외엔 사과 전반적인 품질에 만족 했습니다.
과일,야채등은 관리가 까다로운것 알지만 다시한번 관리점검부탁드려요.",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*현 ,3,2021.05.16,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",애매한 사과,"사과를 평소에 껍질채 먹습니다.
알맹이?는 달아요, 맛은 있는데 충분히 씻어서 먹었는데도
껍질에서 쓴맛이 나더라고요..
다른 사과들은 안그랬는데ㅠㅠ...
그점이 좀 별로라 다음엔 안시킬거 같아요.

새콤하고 아삭한거 좋아하는편인데 그렇진 않아요.
달달한대신 좀 퍼석해요.
이런사과 좋아하시는분들은 좋아하실듯요.",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
최*애 ,3,2021.06.05,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",사과가 속은 안좋을수 있네요.,"겉은 좋아요. 크기도 좋구요
다만 저장 사과이니 속이 복불복이네요",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
3겹살 ,3,2021.05.04,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"사과는 달아여
근데 2개잘라봤는데 2개 다 이래요;;",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
박*화 ,3,2021.04.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"사과 모양, 맛은 좋은데
썰어보니 이 이렇게 곰팡이가 있네요~",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
니모2008 ,3,2021.01.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",소소합니다,"크기도 맛도 소소하네요
식감도 좀 퍼슥한편이고
미식가인 아들은 한조각 맛보더니 맛없어서 못먹겠다네요
혼자 다 먹어야겠군요",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
정*애 ,3,2021.03.25,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,저번주 주문하니 껍질도 앏고 새콤달콤해서 맛있게 먹어 재주문햇더니 질기고 단맛도 없는 맛없는 사과가 왓네요..이졘 안사렵니다,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
장*영 ,3,2021.03.02,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"그렇게 맛있지도 맛없지도 않은 사과맛
달달한것도 있고 덜 싱싱하고 상한것도
있어서 그냥그래요.
재구매는 글쎄요..",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*혁 ,3,2021.02.03,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,"당도는 좋은데
사과 반 갈라보면 중간 씨앗 부분에
곰팡이 처럼 이상하게 되있어요",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
안*성 ,3,2021.05.23,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",와이프한테 욕 먹었어요 ㅜㅜ,와이프한테 욕 먹었어요 ㅠㅠ 별로 달지 않아요,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
권*희 ,3,2021.05.22,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",알도 크고 맛도 좋아요,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
주*영 ,3,2021.05.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",사과 가운데 검은 점이 큰 사과가 있네요,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*경 ,3,2021.02.11,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",겉은 멀쩡하나 속은ㅜㅠ 썪어있는게 많아요,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*식 ,3,2021.03.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,덜익은 사과 맛ㅜㅜ,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
집밥최고 ,3,2021.05.19,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",근래 먹던 사과중 제일 맛있어요,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
norang ,3,2021.05.12,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,너무 눈에 보이게 상처가 있네요,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
조*지 ,3,2021.05.27,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",크기도 작고 맛이 정말.. 없어요 세번째 구매하는데,이번엔 많이 아쉽네요,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
류*섭 ,3,2021.06.04,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",크지만 아식하지 않고 당도 보통이예요.,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
고*리 ,3,2021.06.16,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",저번보다 별로입니다,"이번 사과는 크기차이도 심하고 물러서 깨진게 한개
여기저기 멍들어서 물러버린사과 4개
총 다섯개 사과는 음쓰로 직행했어요
완전 실망입니다.
포장할때 이정도면 아셨을거 같은데 넘하네요
그리고 크기도 어느정도 맞춰줘야지요
애기사과도 아니고..",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
황*림 ,3,2021.06.23,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",그냥그래요,"한박스에 16개 들어 있고요 꼬마사과네요
넘 작고 달지도 새콤하지도 않아요
매일아침마다 사과 1개를 먹는데 아쉽네요
빠른배송과 저렴한 가격은 맘에 들어요",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*아 ,3,2021.05.13,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개","사과상태가 랜덤박스네요, 뭐.","다른 사과는 색도 괜찮았는데,
9개 중 3개가 흠집이 크게 있는 건.
환불은 하지는 않겠지만,
다른분들은 잘 고민하고 사시길.
아직 먹어보지는 않았지만,
비닐이 찢겨진 상태로 왔기에,
기분이 조금 나빴습니다.
다음부터는 상태 확인 좀 해주세요.
잘먹겠읍니다.",https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*창 ,3,2021.06.30,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
채*미 ,3,2021.06.29,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*호 ,3,2021.06.28,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*식 ,3,2021.06.26,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
노*정 ,3,2021.06.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
여*영 ,3,2021.06.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
권*진 ,3,2021.06.23,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
정*숙 ,3,2021.06.22,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
조*천 ,3,2021.06.20,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
민*기 ,3,2021.06.19,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
유*정 ,3,2021.06.15,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
윤*경 ,3,2021.06.14,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
한*화 ,3,2021.06.13,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
라*옥 ,3,2021.06.10,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
한*정 ,3,2021.06.09,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
신*숙 ,3,2021.06.09,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
임*수 ,3,2021.06.09,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*정 ,3,2021.06.08,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
윤*정 ,3,2021.06.08,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
짱감자 ,3,2021.06.06,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*영 ,3,2021.06.03,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
박*학 ,3,2021.06.01,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*수 ,3,2021.05.31,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
김*식 ,3,2021.05.31,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
손*민 ,3,2021.05.24,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
이*혜 ,3,2021.05.19,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
손*경 ,3,2021.05.16,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
조*정 ,3,2021.05.12,"아삭한 충주씨 당도선별 사과, 3kg(10~16입), 1개",,,https://www.coupang.com/vp/products/4703051079?itemId=5925934881&vendorItemId=73223952779,2,사과
